PassengerId,HomePlanet,CryoSleep,Cabin_A,Cabin_B,Cabin_C,Cabin_D,Cabin_E,Cabin_F,Cabin_G,Cabin_T,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,TotalSpend,Name,Transported,testset
3363_01,0,0,0,0,0,0,1,0,0,0,2,20,0,1,52,533,0,1022,1608,Caseya Leeves,0,0
3363_02,0,0,0,0,0,0,0,0,1,0,2,6,0,0,0,0,0,0,0,Elene Huffy,1,0
3363_03,0,0,0,0,0,0,0,0,1,0,1,5,0,0,0,0,0,0,0,Stelly Leeves,0,0
3364_01,1,0,1,0,0,0,0,0,0,0,0,40,0,0,372,7,5,1467,1851,Zinon Oilloody,0,0
3365_01,0,1,0,0,0,0,0,0,1,0,1,20,0,0,0,0,0,0,0,Jacki Oneiles,1,0
3370_01,2,0,0,0,0,1,0,0,0,0,2,18,0,2532,0,46,0,0,2578,Par Port,0,0
3371_01,0,0,0,0,0,0,0,1,0,0,2,42,0,0,3,0,898,1,902,Marix Birds,0,0
3372_01,0,1,0,0,0,0,0,0,1,0,1,14,0,0,0,0,0,0,0,Blance Englence,1,0
3377_01,2,1,0,0,0,0,0,1,0,0,2,33,0,0,0,0,0,0,0,Ran Merie,1,0
3380_01,0,0,0,0,0,0,0,1,0,0,0,23,0,664,17,0,0,0,681,Stalie Arner,0,0
3381_01,0,1,0,0,0,0,0,0,1,0,2,35,0,0,0,0,0,0,0,Blanie Milton,0,0
3382_01,0,0,0,0,0,0,0,1,0,0,1,53,0,2,18,705,0,1,726,Jodia Rossey,0,0
3382_02,0,1,0,0,0,0,0,0,1,0,2,56,0,0,0,0,0,0,0,Molley Rossey,1,0
3383_01,0,0,0,0,0,0,0,1,0,0,0,35,0,1,0,37,719,0,757,Benry Farleyatton,0,0
3384_01,0,0,0,0,0,0,0,1,0,0,2,18,0,1,56,0,602,205,864,Harlen Gilesonston,0,0
3384_02,0,0,0,0,0,0,1,0,0,0,2,25,0,106,46,0,0,843,995,Keithy Pettyreeman,0,0
3384_03,0,1,0,0,0,0,0,0,1,0,0,20,0,0,0,0,0,0,0,Lyney Pettyreeman,1,0
3386_01,2,1,0,0,0,0,0,1,0,0,2,44,0,0,0,0,0,0,0,Peefox Datie,1,0
3387_01,0,1,0,0,0,0,0,0,1,0,2,26,0,0,0,0,0,0,0,Eline Cainghannon,0,0
3389_01,2,0,0,0,0,0,0,1,0,0,2,23,0,24,1,1264,0,0,1289,Hog Bun,1,0
3390_01,2,1,0,0,0,0,0,1,0,0,2,39,0,0,0,0,0,0,0,Stech Mane,1,0
3391_01,1,1,0,1,0,0,0,0,0,0,2,25,0,0,0,0,0,0,0,Misaleh Ennalve,1,0
3391_02,1,0,0,1,0,0,0,0,0,0,0,42,0,0,1209,0,1026,636,2871,Seginon Ennalve,0,0
3392_01,0,0,0,0,0,0,0,0,1,0,2,20,0,0,39,830,17,0,886,Philia Gallard,1,0
3392_02,0,1,0,0,0,0,0,0,1,0,2,4,0,0,0,0,0,0,0,Jenn Gallard,1,0
3392_03,0,1,0,0,0,0,0,0,1,0,2,64,0,0,0,0,0,0,0,Ernard Gallard,1,0
3392_04,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,Coley Gallard,1,0
3394_01,0,0,0,0,0,0,0,1,0,0,1,19,0,0,463,269,0,4,736,Jasony Klindsayer,1,0
3395_01,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,Idace Valezaley,0,0
3396_01,1,1,0,1,0,0,0,0,0,0,2,23,0,0,0,0,0,0,0,Acruxon Mirinanty,1,0
3397_01,0,0,0,0,0,0,0,0,1,0,2,22,0,0,269,0,100,28,397,Guyl Barkeretton,0,0
3401_01,0,0,0,0,0,0,0,0,1,0,2,18,0,0,0,1435,0,0,1435,Karene Fisheparks,1,0
3402_01,2,0,0,0,0,0,1,0,0,0,2,21,0,2,0,898,148,0,1048,Toal Ban,0,0
3403_01,0,0,0,0,0,0,0,0,1,0,1,37,0,308,35,415,10,0,768,Pattin Wolfaddox,1,0
3404_01,0,1,0,0,0,0,0,0,1,0,0,24,0,0,0,0,0,0,0,Patoya Briggins,1,0
3405_01,0,1,0,0,0,0,0,0,1,0,2,38,0,0,0,0,0,0,0,Mathy Bakerson,0,0
3405_02,0,0,0,0,0,0,0,0,1,0,2,11,0,0,0,0,0,0,0,Elicia Bakerson,1,0
3405_03,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,Lyn Bakerson,0,0
3406_01,1,0,0,0,1,0,0,0,0,0,2,49,0,0,104,809,3668,7,4588,Iononus Metiveal,0,0
3406_02,1,0,0,0,1,0,0,0,0,0,2,55,0,0,5971,158,4125,1984,12238,Dyonevi Metiveal,0,0
3408_01,0,1,0,0,0,0,0,0,1,0,2,15,0,0,0,0,0,0,0,Jeron Flynner,1,0
3409_01,0,0,0,0,0,0,0,1,0,0,2,19,0,90,0,0,74,595,759,Felice Wheelez,0,0
3410_01,0,1,0,0,0,0,0,0,1,0,2,16,0,0,0,0,0,0,0,Berna Moongton,1,0
3412_01,1,0,0,1,0,0,0,0,0,0,2,48,0,0,12,0,7967,15,7994,Alraixa Ainserfle,0,0
3412_02,1,1,0,1,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,Bosonon Ainserfle,1,0
3412_03,1,0,0,1,0,0,0,0,0,0,2,23,0,2,6748,0,23,0,6773,Batrix Ainserfle,1,0
3413_01,0,1,0,0,0,0,0,0,1,0,1,27,0,0,0,0,0,0,0,Weney Franton,0,0
3415_01,0,0,0,0,0,0,0,1,0,0,2,39,0,505,178,181,0,0,864,Lilace Bakerrison,0,0
3418_01,2,1,0,0,0,0,0,1,0,0,2,72,0,0,0,0,0,0,0,Berers Meake,1,0
3419_01,2,0,0,0,0,1,0,0,0,0,2,47,0,2267,0,117,0,0,2384,Blus Danad,0,0
3420_01,0,1,0,0,0,0,0,0,1,0,2,65,0,0,0,0,0,0,0,Jilley Brownings,0,0
3421_01,0,0,0,0,0,0,0,1,0,0,1,40,0,15,0,0,670,0,685,Lardy Burrilllins,0,0
3422_02,1,1,0,0,0,0,1,0,0,0,2,27,0,0,0,0,0,0,0,Atonib Crakete,1,0
3424_01,0,0,0,0,0,0,1,0,0,0,2,37,0,190,0,2,799,0,991,Jillie Carrishley,0,0
3425_01,1,0,0,0,0,0,1,0,0,0,2,31,0,0,1216,0,897,478,2591,Enib Spopting,0,0
3426_01,0,0,0,0,0,0,0,0,1,0,2,33,0,22,37,415,0,333,807,Garry Oconley,0,0
3428_01,1,1,0,0,1,0,0,0,0,0,0,53,0,0,0,0,0,0,0,Betenif Cumpting,1,0
3428_02,1,0,0,0,1,0,0,0,0,0,2,27,0,0,18481,0,2,3875,22358,Terope Cumpting,1,0
3430_01,0,0,0,0,0,0,0,0,1,0,2,74,0,0,193,581,0,0,774,Lewise Bullisey,1,0
3431_01,2,1,0,0,0,0,0,1,0,0,2,26,0,0,0,0,0,0,0,Tig Datte,1,0
3432_01,0,0,0,0,0,0,0,1,0,0,1,23,0,381,0,137,104,8,630,Bettie Miltongson,0,0
3433_01,1,0,0,0,1,0,0,0,0,0,0,74,0,0,1026,0,6616,119,7761,Alik Spirfuent,0,0
3434_01,0,1,0,0,0,0,0,0,1,0,2,23,0,0,0,0,0,0,0,Millia Smalloney,1,0
3437_01,0,0,0,0,0,0,0,0,1,0,1,26,0,6,0,400,2,373,781,Benew Pager,0,0
3437_02,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,Carly Pager,1,0
3438_01,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,Shaele Pottney,1,0
3438_02,0,0,0,0,0,0,0,1,0,0,0,24,0,95,35,1442,0,0,1572,Dary Pottney,0,0
3439_01,1,1,0,1,0,0,0,0,0,0,2,28,0,0,0,0,0,0,0,Alarmus Modent,1,0
3439_04,1,0,0,1,0,0,0,0,0,0,2,39,0,0,2,0,909,3291,4202,Cheddin Modent,0,0
3440_01,0,0,0,0,0,0,0,0,1,0,2,17,0,0,83,0,0,943,1026,Nice Bertiz,0,0
3441_01,0,0,0,0,0,0,0,1,0,0,0,15,0,350,0,91,198,0,639,Ryany Blange,0,0
3442_01,0,0,0,0,0,0,0,1,0,0,2,37,0,503,0,26,0,116,645,Sanney Hornettoney,0,0
3443_01,0,0,0,0,0,0,0,1,0,0,2,38,0,792,0,0,1,29,822,Marix Poperez,1,0
3444_01,1,0,0,1,0,0,0,0,0,0,0,33,0,0,27071,0,15,0,27086,Ainoxa Scerodbox,1,0
3444_02,1,1,0,1,0,0,0,0,0,0,2,16,0,0,0,0,0,0,0,Antitak Scerodbox,1,0
3444_03,1,0,0,1,0,0,0,0,0,0,2,41,1,0,649,0,945,0,1594,Quarke Scerodbox,1,0
3444_04,1,0,0,1,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,Wezena Scerodbox,1,0
3445_01,0,0,0,0,0,0,0,0,1,0,2,20,0,1,760,0,21,0,782,Mara Hermanapp,0,0
3446_01,0,1,0,0,0,0,0,0,1,0,1,44,0,0,0,0,0,0,0,Lilasa Buckleinson,1,0
3447_01,0,0,0,0,0,0,0,1,0,0,2,42,0,1196,0,0,68,1,1265,Dorie Hutchinton,0,0
3449_01,0,0,0,0,0,0,0,0,1,0,2,29,0,0,4,0,0,904,908,Virgie Chardsons,0,0
3450_01,1,0,0,1,0,0,0,0,0,0,0,22,0,0,4209,26,2462,466,7163,Pentard Knocke,1,0
3450_02,1,0,0,1,0,0,0,0,0,0,2,21,0,0,2834,0,414,558,3806,Weion Knocke,1,0
3453_01,0,1,0,0,0,0,0,0,1,0,2,21,0,0,0,0,0,0,0,Teremy Hamcmahon,0,0
3454_01,0,1,0,0,0,0,0,0,1,0,2,21,0,0,0,0,0,0,0,Brance Byerson,0,0
3455_01,2,1,0,0,0,0,0,1,0,0,2,13,0,0,0,0,0,0,0,Cruis Gelte,1,0
3456_01,0,1,0,0,0,0,0,0,1,0,1,16,0,0,0,0,0,0,0,Dord Emenez,1,0
3458_01,2,1,0,0,0,0,0,1,0,0,0,36,0,0,0,0,0,0,0,Vitax Madan,1,0
3459_01,0,1,0,0,0,0,0,0,1,0,2,36,0,0,0,0,0,0,0,Herry Hutchinton,1,0
3461_01,0,0,0,0,0,0,0,0,1,0,1,26,0,86,377,0,0,77,540,Samana Handertiz,0,0
3464_01,0,0,0,0,0,0,0,0,1,0,2,14,0,0,0,533,266,93,892,Murie Hardsonerry,0,0
3464_02,0,1,0,0,0,0,0,0,1,0,2,29,0,0,0,0,0,0,0,Therek Hardsonerry,0,0
3465_01,2,0,0,0,0,0,0,1,0,0,2,19,0,506,0,395,159,229,1289,Mone Flaie,0,0
3467_01,0,0,0,0,0,0,0,1,0,0,2,51,0,90,0,0,881,0,971,Feryla Webstephrey,0,0
3468_01,0,1,0,0,0,0,0,0,1,0,2,64,0,0,0,0,0,0,0,Kayne Rivanseney,1,0
3469_01,1,1,0,1,0,0,0,0,0,0,2,41,0,0,0,0,0,0,0,Caiamin Singmage,1,0
3470_01,0,1,0,0,0,0,0,0,1,0,2,26,0,0,0,0,0,0,0,Gory Byerry,0,0
3470_02,0,1,0,0,0,0,0,0,1,0,0,16,0,0,0,0,0,0,0,Carma Byerry,1,0
3473_01,0,0,0,0,0,0,0,1,0,0,2,20,0,0,880,5,25,490,1400,Elanie Hurles,0,0
3474_01,1,1,0,1,0,0,0,0,0,0,2,31,0,0,0,0,0,0,0,Weias Pasharne,1,0
3474_02,1,0,0,1,0,0,0,0,0,0,2,38,0,0,952,0,0,1790,2742,Zubeneb Pasharne,0,0
3474_03,1,1,0,1,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,Syrmino Pasharne,1,0
3474_04,1,1,0,1,0,0,0,0,0,0,2,18,0,0,0,0,0,0,0,Tachir Pasharne,1,0
3475_01,1,1,0,0,1,0,0,0,0,0,2,33,0,0,0,0,0,0,0,Pentard Spoilling,1,0
3475_02,1,0,0,0,1,0,0,0,0,0,2,33,0,0,590,0,3,6569,7162,Caphirk Spoilling,0,0
3475_03,1,0,0,0,1,0,0,0,0,0,0,49,0,0,8766,15,149,178,9108,Zavior Spoilling,1,0
3476_02,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Carly Burksson,1,0
3476_03,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,1,0
3476_04,0,0,0,0,0,0,0,0,1,0,2,24,0,1,467,4,0,341,813,Bonne Burksson,0,0
3478_01,1,0,0,1,0,0,0,0,0,0,2,52,0,0,0,0,0,0,0,Aldun Ricete,0,0
3480_01,0,0,0,0,0,0,0,1,0,0,1,50,0,121,558,0,10,0,689,Jacky Vales,0,0
3483_01,0,0,0,0,0,0,0,1,0,0,1,31,0,0,627,1,0,13,641,Delody Parsoney,0,0
3484_01,0,1,0,0,0,0,0,0,1,0,2,25,0,0,0,0,0,0,0,Nelley Kennetty,0,0
3484_02,0,0,0,0,0,0,0,1,0,0,1,62,0,3,0,2908,0,0,2911,Tonnie Kennetty,1,0
3485_01,1,0,0,0,0,0,1,0,0,0,2,49,0,0,1855,0,166,1655,3676,Algenif Oillepint,0,0
3485_02,1,1,0,0,0,0,1,0,0,0,2,24,0,0,0,0,0,0,0,Ankabih Tradve,1,0
3485_03,1,0,0,0,0,0,1,0,0,0,2,33,0,0,3157,0,131,0,3288,Hamak Oillepint,1,0
3486_01,0,0,0,0,0,0,0,1,0,0,2,20,0,0,559,21,0,5,585,Mabela Whitersone,1,0
3487_01,1,0,1,0,0,0,0,0,0,0,0,46,0,0,0,0,1529,3069,4598,Alphah Neceriont,0,0
3488_01,1,0,0,0,0,1,0,0,0,0,2,26,0,0,0,0,0,0,0,Luxab Hoorbaring,0,0
3488_02,1,0,0,0,0,1,0,0,0,0,2,52,0,6,2333,11,1149,1,3500,Naosura Hoorbaring,0,0
3489_02,2,1,0,0,0,0,0,1,0,0,2,39,0,0,0,0,0,0,0,Swal Onpie,1,0
3490_01,1,0,0,0,0,1,0,0,0,0,2,29,0,4,3439,0,0,0,3443,Meropus Sprender,1,0
3490_02,1,0,0,0,0,1,0,0,0,0,0,19,0,0,1347,0,1756,37,3140,Shain Sprender,1,0
3491_01,0,0,0,0,0,0,0,1,0,0,2,15,0,0,0,0,6,607,613,Everly Joyneidez,0,0
3492_01,0,0,0,0,0,0,1,0,0,0,2,33,0,44,630,18,96,0,788,Vina Waterson,0,0
3495_01,1,0,0,0,1,0,0,0,0,0,2,47,0,0,10679,0,273,80,11032,Saiphda Volloor,1,0
3495_02,1,0,0,0,1,0,0,0,0,0,2,34,0,0,6229,0,2279,587,9095,Izaron Volloor,1,0
3495_03,1,1,0,0,1,0,0,0,0,0,0,26,0,0,0,0,0,0,0,Alsham Volloor,1,0
3495_04,1,1,0,0,1,0,0,0,0,0,2,15,0,0,0,0,0,0,0,Alatrix Volloor,1,0
3496_01,2,1,0,0,0,0,0,1,0,0,2,26,0,0,0,0,0,0,0,Squars Bate,1,0
3496_02,2,0,0,0,0,0,0,1,0,0,2,27,0,542,0,1231,0,1,1774,,0,0
3497_01,2,0,0,0,0,1,0,0,0,0,2,38,1,66,0,991,0,0,1057,Stsan Nad,0,0
3499_01,0,0,0,0,0,0,0,0,1,0,2,21,0,196,5,674,12,20,907,Francy Mccarveymon,0,0
3499_02,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,Yolace Clemondsey,1,0
3499_03,0,0,0,0,0,0,0,1,0,0,2,38,0,0,1025,23,0,0,1048,Mon Clemondsey,1,0
3499_04,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,Allene Mccarveymon,0,0
3504_01,0,1,0,0,0,0,0,0,1,0,2,27,0,0,0,0,0,0,0,Nicey Mcleandez,1,0
3506_01,1,1,0,1,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,Minoces Hometerval,1,0
3511_01,2,0,0,0,0,0,0,1,0,0,0,22,0,124,0,1763,0,1014,2901,Basps Horte,0,0
3512_01,0,0,0,0,0,0,0,1,0,0,0,28,0,1,0,857,0,0,858,Wallyn Holcompson,0,0
3514_01,0,0,0,0,0,0,0,0,1,0,2,19,0,122,170,52,0,465,809,Mara Batestonley,0,0
3515_01,2,1,0,0,0,0,0,1,0,0,2,37,0,0,0,0,0,0,0,Repart Purte,0,0
3515_02,2,1,0,0,0,0,0,1,0,0,2,46,0,0,0,0,0,0,0,Crans Purte,1,0
3519_01,0,0,0,0,0,0,0,0,1,0,2,16,0,0,0,722,0,1,723,Gerly Swanardy,1,0
3519_02,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,Kenny Swanardy,1,0
3519_03,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,Gracia Swanardy,1,0
3521_02,1,1,0,1,0,0,0,0,0,0,2,70,0,0,0,0,0,0,0,Atrinon Radisiouss,1,0
3525_01,2,1,0,0,0,0,0,1,0,0,2,40,0,0,0,0,0,0,0,Honda Shrie,1,0
3527_01,2,0,0,0,0,0,0,1,0,0,2,18,1,733,0,688,1,0,1422,Cindee Terte,0,0
3528_01,0,0,0,0,0,0,0,1,0,0,2,23,0,1,0,778,8,0,787,Bryany Rocknight,1,0
3530_01,0,1,0,0,0,0,0,0,1,0,2,15,0,0,0,0,0,0,0,Besse Whitez,1,0
3531_01,2,0,0,0,0,0,0,1,0,0,0,28,0,809,0,31,733,0,1573,Chtios Erflé,0,0
3533_01,2,0,0,0,0,0,1,0,0,0,2,18,0,1749,50,280,2,0,2081,Coakey Buthe,0,0
3534_01,0,0,0,0,0,0,0,1,0,0,2,23,0,0,30,0,106,566,702,Melia Scottney,0,0
3535_02,2,1,0,0,0,0,0,1,0,0,2,25,0,0,0,0,0,0,0,Grake Porki,1,0
3536_01,1,1,1,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,Zosmas Ineedeve,1,0
3537_01,0,0,0,0,0,0,0,1,0,0,0,29,0,0,10,0,0,715,725,Adriet Drakeekss,0,0
3539_01,0,0,0,0,0,0,1,0,0,0,2,31,0,1,110,274,27,376,788,Olly Edwartizman,0,0
3540_01,0,1,0,0,0,0,0,0,1,0,1,14,0,0,0,0,0,0,0,Leonyl Buchansen,1,0
3542_01,2,1,0,0,0,0,0,1,0,0,2,31,0,0,0,0,0,0,0,Beres Derry,1,0
3543_01,1,0,0,0,1,0,0,0,0,0,2,39,0,0,2804,0,130,139,3073,Astrark Holatirint,1,0
3543_02,1,1,0,0,1,0,0,0,0,0,0,17,0,0,0,0,0,0,0,Furudra Holatirint,1,0
3543_03,1,1,0,0,1,0,0,0,0,0,2,56,0,0,0,0,0,0,0,Elerops Holatirint,1,0
3546_01,0,0,0,0,0,0,0,1,0,0,2,36,0,0,10,0,0,0,10,Alendy Llonovancis,0,0
3547_01,2,0,0,0,0,1,0,0,0,0,0,21,0,1099,0,1820,0,0,2919,Smarve Canie,0,0
3548_01,0,0,0,0,0,0,0,0,1,0,2,48,0,0,1794,0,0,5,1799,Daley Haynardy,1,0
3550_01,0,1,0,0,0,0,0,0,1,0,2,53,0,0,0,0,0,0,0,Monard Delazarson,0,0
3550_02,0,1,0,0,0,0,0,0,1,0,1,5,0,0,0,0,0,0,0,Jaye Delazarson,0,0
3550_03,0,1,0,0,0,0,0,0,1,0,2,21,0,0,0,0,0,0,0,Celina Carvis,0,0
3552_01,1,0,0,1,0,0,0,0,0,0,0,50,0,4,217,0,2581,436,3238,Kitauon Castery,0,0
3552_02,1,1,0,1,0,0,0,0,0,0,2,18,0,0,0,0,0,0,0,Canonon Castery,1,0
3555_01,0,0,0,0,0,0,0,1,0,0,2,28,0,766,0,1,258,26,1051,Gwendy Sykess,1,0
3556_01,0,1,0,0,0,0,0,0,1,0,2,18,0,0,0,0,0,0,0,Natha Clinantones,1,0
3558_01,2,0,0,0,0,1,0,0,0,0,2,37,0,78,0,0,2948,0,3026,Row Manie,0,0
3558_02,2,1,0,0,0,0,0,1,0,0,2,19,0,0,0,0,0,0,0,Rose Manie,1,0
3559_01,2,0,0,0,0,1,0,0,0,0,2,27,0,249,0,65,812,55,1181,Sug Jaflé,0,0
3560_01,2,0,0,0,0,1,0,0,0,0,1,37,0,3,0,800,76,0,879,Weessh Chité,1,0
3561_01,2,1,0,0,0,0,0,1,0,0,2,43,0,0,0,0,0,0,0,Skies Oncy,1,0
3561_02,2,0,0,0,0,1,0,0,0,0,2,17,0,1617,0,1777,0,0,3394,Wase Stpie,1,0
3562_01,2,0,0,0,0,0,1,0,0,0,0,21,0,2581,354,1158,139,548,4780,Cole Nad,0,0
3562_02,2,0,0,0,0,1,0,0,0,0,0,55,0,14,0,0,3778,1,3793,Mats Nad,0,0
3563_01,0,1,0,0,0,0,0,0,1,0,2,14,0,0,0,0,0,0,0,Genee Williotters,1,0
3564_01,0,1,0,0,0,0,0,0,1,0,2,24,0,0,0,0,0,0,0,Leene Kaufmaneyes,0,0
3565_01,0,1,0,0,0,0,0,0,1,0,1,26,0,0,0,0,0,0,0,Kaye Vandan,1,0
3566_01,0,0,0,0,0,0,0,0,1,0,0,19,0,0,336,508,1,0,845,Eriey Bartez,1,0
3567_01,0,0,0,0,0,0,0,1,0,0,2,20,0,0,0,2687,35,340,3062,Toniel Hestes,0,0
3568_01,0,0,0,0,0,0,0,1,0,0,2,14,0,30,59,0,572,0,661,Emmax Parklaney,0,0
3569_01,2,1,0,0,0,0,0,1,0,0,2,19,0,0,0,0,0,0,0,Prah Bine,1,0
3572_01,0,0,0,0,0,0,0,0,1,0,2,25,0,19,0,0,1679,0,1698,Coren Bucknersony,0,0
3573_01,0,0,0,0,0,0,0,1,0,0,1,24,0,0,33,0,84,1062,1179,Luzel Garnettiz,0,0
3576_01,0,0,0,0,0,0,0,1,0,0,2,22,0,0,4,0,0,1267,1271,Ela Brenney,1,0
3577_01,2,0,0,0,0,0,0,1,0,0,2,26,0,1178,7,0,7,0,1192,Pot Apie,0,0
3579_01,0,0,0,0,0,0,0,1,0,0,1,20,0,0,0,1,0,2260,2261,Joycey Cartez,0,0
3582_01,0,0,0,0,0,0,0,0,1,0,2,53,0,323,120,14,450,0,907,Leria Mcgoway,1,0
3584_01,0,0,0,0,0,0,0,1,0,0,2,55,0,42,4,1215,0,3,1264,Gayla Leonzaley,1,0
3586_01,0,0,0,0,0,0,0,0,1,0,2,22,0,0,0,0,739,29,768,Garry Birds,0,0
3588_01,2,0,0,0,0,1,0,0,0,0,2,35,0,576,0,459,22,0,1057,Frunad Concy,0,0
3588_02,2,0,0,0,0,1,0,0,0,0,2,40,0,787,0,88,0,0,875,Terry Concy,0,0
3591_01,0,0,0,0,0,0,1,0,0,0,2,22,0,0,0,0,0,1609,1609,Elenay Serraynardy,0,0
3592_01,2,0,0,0,0,1,0,0,0,0,1,22,0,193,1,640,15,30,879,Ungles Prité,1,0
3592_02,2,0,0,0,0,0,1,0,0,0,2,21,0,354,113,0,487,0,954,Book Nanie,0,0
3594_01,0,1,0,0,0,0,0,0,1,0,1,64,0,0,0,0,0,0,0,Amyra Kirks,1,0
3595_01,1,1,0,1,0,0,0,0,0,0,2,40,0,0,0,0,0,0,0,Shamark Modomel,1,0
3596_01,2,0,0,0,0,0,0,1,0,0,2,8,0,0,0,0,0,0,0,Sweal Erry,1,0
3597_01,0,0,0,0,0,0,0,0,1,0,2,25,0,0,813,89,12,0,914,Loise Parrett,0,0
3600_01,0,1,0,0,0,0,0,0,1,0,2,24,0,0,0,0,0,0,0,Anda Lardy,1,0
3605_01,0,1,0,0,0,0,0,0,1,0,0,31,0,0,0,0,0,0,0,Joyces Alldson,1,0
3606_01,0,1,0,0,0,0,0,0,1,0,2,46,0,0,0,0,0,0,0,Blance Daughttley,0,0
3608_01,1,1,0,0,0,1,0,0,0,0,0,17,0,0,0,0,0,0,0,Zosmas Mormonized,1,0
3608_02,1,1,0,0,0,1,0,0,0,0,2,16,0,0,0,0,0,0,0,Alhail Mormonized,1,0
3609_01,1,0,0,0,1,0,0,0,0,0,0,28,0,5,2052,0,3340,0,5397,Grumak Fralledic,0,0
3609_02,1,0,0,0,1,0,0,0,0,0,2,27,0,0,325,0,8,1622,1955,Mesaton Fralledic,0,0
3609_04,1,1,0,0,1,0,0,0,0,0,0,26,0,0,0,0,0,0,0,Fomalik Fralledic,1,0
3610_02,0,0,0,0,0,0,0,1,0,0,2,36,0,5,0,896,0,1,902,Darrie Buckleinson,1,0
3612_01,0,0,0,0,0,0,1,0,0,0,2,24,0,1,790,0,0,0,791,Branda Midtt,1,0
3613_01,0,0,0,0,0,0,0,1,0,0,2,18,0,0,733,0,0,0,733,Bethew Lewintos,1,0
3614_01,0,0,0,0,0,0,0,1,0,0,2,20,0,2,0,7,2,547,558,Eduard Quinnerry,0,0
3615_01,0,0,0,0,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0,Kurta Greenez,0,0
3615_02,0,0,0,0,0,0,0,1,0,0,2,26,0,2,753,5,0,0,760,Loree Greenez,1,0
3616_01,0,1,0,0,0,0,0,0,1,0,0,23,0,0,0,0,0,0,0,Cliney Horners,1,0
3619_01,1,0,0,1,0,0,0,0,0,0,2,36,0,43,2,0,14,16337,16396,Tauva Roureed,0,0
3620_01,1,1,0,1,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,Mergas Trantermle,1,0
3622_01,1,1,0,0,1,0,0,0,0,0,0,54,0,0,0,0,0,0,0,Hadlam Honatte,1,0
3622_02,1,0,0,0,1,0,0,0,0,0,0,38,0,0,3456,0,1486,1157,6099,Taux Honatte,0,0
3625_01,0,0,0,0,0,0,1,0,0,0,2,37,0,0,559,366,0,62,987,Clarry Sterreray,1,0
3626_01,0,1,0,0,0,0,0,0,1,0,2,36,0,0,0,0,0,0,0,Wine Patthews,1,0
3628_01,0,0,0,0,0,0,0,1,0,0,0,18,0,42,103,0,498,0,643,Vanez Hammonton,0,0
3629_01,2,1,0,0,0,0,0,1,0,0,2,28,0,0,0,0,0,0,0,Healls Butte,1,0
3630_01,0,0,0,0,0,0,0,1,0,0,1,61,0,0,1,276,410,54,741,Darry Micknightt,0,0
3631_01,0,0,0,0,0,0,0,1,0,0,2,19,0,0,0,0,484,344,828,Chael Bardsey,0,0
3634_01,0,0,0,0,0,0,1,0,0,0,2,29,0,25,692,0,0,1,718,Greggy Merce,1,0
3636_01,2,0,0,0,0,1,0,0,0,0,2,37,0,1280,0,1,111,408,1800,Wor Anche,0,0
3639_01,1,0,0,1,0,0,0,0,0,0,2,29,0,125,5151,9,1,1,5287,Mardach Contery,1,0
3640_01,0,0,0,0,0,0,1,0,0,0,0,38,0,0,695,0,49,876,1620,Belly Schwardson,0,0
3640_02,0,1,0,0,0,0,0,0,1,0,2,41,0,0,0,0,0,0,0,Troya Schwardson,0,0
3641_01,0,1,0,0,0,0,0,0,1,0,1,23,0,0,0,0,0,0,0,Erick Pacerty,1,0
3641_02,0,0,0,0,0,0,0,0,1,0,2,48,0,0,0,1,0,0,1,Lilasa Powery,0,0
3642_01,0,0,0,0,0,0,0,1,0,0,2,46,0,105,335,0,72,388,900,Tricky Rodricker,0,0
3644_01,2,1,0,0,0,0,0,1,0,0,2,36,0,0,0,0,0,0,0,Carde Bun,1,0
3645_01,2,1,0,0,0,1,0,0,0,0,2,42,0,0,0,0,0,0,0,Masal Pepie,1,0
3645_02,2,1,0,0,0,1,0,0,0,0,2,26,0,0,0,0,0,0,0,Skies Pepie,1,0
3645_03,2,1,0,0,0,1,0,0,0,0,2,16,0,0,0,0,0,0,0,Oats Pepie,1,0
3645_04,2,1,0,0,0,1,0,0,0,0,2,43,0,0,0,0,0,0,0,Tifet Pepie,1,0
