PassengerId,HomePlanet,CryoSleep,Cabin,Cabin_num,Cabin_port,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,TotalExpense
1855_02,0,0,4,113,0,2,39,0,0,43,864,0,85,Mabela Jenson,0,992
1856_01,0,0,5,368,0,2,22,0,8,710,0,27,0,Adriet Combson,1,745
1857_01,2,0,3,63,1,0,31,0,120,0,657,52,0,Pios Emone,0,829
1860_01,1,0,0,13,0,2,35,1,0,1,0,0,3156,Caiah Headfair,0,3157
1860_02,1,0,0,13,0,0,35,0,95,3441,0,391,318,Krazet Headfair,0,4245
1861_01,2,1,5,358,1,2,32,0,0,0,0,0,0,Choney Clake,1,0
1861_02,2,0,5,358,1,2,61,0,953,415,974,0,133,Apix Clake,0,2475
1863_01,0,0,5,370,0,0,58,0,14,0,1081,0,0,Bony Handertiz,1,1095
1865_02,0,0,6,292,1,2,1,0,0,0,0,0,0,Dandra Roses,0,0
1865_03,0,0,6,292,1,2,8,0,0,0,0,0,0,Idary Owery,1,0
1866_01,0,0,5,371,0,2,29,0,0,0,0,0,865,Billey Wolffy,0,865
1868_01,2,1,5,372,0,2,64,0,0,0,0,0,0,Sug Fincy,1,0
1872_01,2,1,4,139,1,2,25,0,0,0,0,0,0,Stote Wala,0,0
1874_01,0,1,6,305,0,2,0,0,0,0,0,0,0,Armene Woodgezalez,0,0
1877_01,0,0,6,306,0,2,37,0,28,25,26,806,3,Raque Ellahan,0,888
1878_01,0,0,5,375,0,2,49,0,0,0,0,724,0,Fanna Chenson,0,724
1879_01,1,0,3,58,0,2,36,0,0,583,1789,19,1009,Alhair Inderly,0,3400
1880_01,0,0,5,376,0,0,20,0,470,128,0,0,9,Valey Clean,0,607
1881_01,0,0,5,377,0,2,20,0,2215,0,0,86,0,Samie Valey,1,2301
1884_01,2,1,4,140,1,2,48,0,0,0,0,0,0,Whers Meake,0,0
1886_01,0,0,4,141,1,2,26,0,0,3,176,611,0,Briane Morrows,0,790
1887_01,0,0,6,295,1,2,35,0,0,88,718,46,0,Wilmay Pooley,0,852
1888_01,0,0,5,361,1,2,30,0,116,0,0,728,29,Benda Barrelliver,1,873
1889_01,0,0,5,378,0,2,22,0,0,0,22,0,702,Vandy Hewson,0,724
1889_02,0,1,6,307,0,2,5,0,0,0,0,0,0,Lerome Hewson,0,0
1890_01,0,1,6,308,0,0,43,0,0,0,0,0,0,Beathy Englence,0,0
1891_01,2,1,4,142,1,2,52,0,0,0,0,0,0,,0,0
1892_01,1,0,3,59,0,2,50,0,5,809,0,309,731,Coxark Couseced,1,1854
1892_03,1,0,3,59,0,0,19,0,0,748,158,5037,44,Schird Stpingepid,0,5987
1897_01,1,0,2,72,1,0,39,0,0,10153,1,78,5063,Zaurion Gocent,1,15295
1897_02,1,0,2,72,1,2,38,0,0,354,0,1806,0,Arino Gocent,1,2160
1899_01,0,0,6,297,1,1,25,0,11,44,397,0,0,Sylvin Curton,0,452
1901_01,1,1,0,14,0,0,42,0,0,0,0,0,0,Castork Tractive,1,0
1901_02,1,1,0,14,0,0,36,0,0,0,0,0,0,Neshath Tractive,1,0
1902_01,0,0,6,298,1,2,19,0,42,0,345,1431,0,Benny Carvis,0,1818
1903_01,0,1,6,309,0,2,42,0,0,0,0,0,0,Brina Loway,0,0
1905_01,0,0,5,364,1,0,40,0,1465,39,0,0,1225,Kimena Torrez,0,2729
1906_01,0,1,6,299,1,2,14,0,0,0,0,0,0,Claura Booneid,0,0
1908_01,2,0,4,115,0,2,18,0,1218,0,34,1095,0,Herms Chcak,0,2347
1911_01,0,0,6,300,1,2,46,0,8,652,0,5,90,Dia Cartez,0,755
1916_01,1,1,3,61,0,2,15,0,0,0,0,0,0,Cheddin Castery,1,0
1916_02,1,0,3,61,0,0,22,0,1744,79,0,12,1514,,0,3349
1918_01,1,1,0,23,1,2,0,0,0,0,0,0,0,Nesham Assibler,0,0
1918_02,1,1,0,23,1,2,52,0,0,0,0,0,0,Sheleb Assibler,1,0
1918_03,1,0,0,23,1,2,38,0,34,2043,0,1339,0,Hallux Assibler,1,3416
1920_01,2,0,4,117,0,2,46,0,731,0,288,0,2,Burbix Horte,0,1021
1922_01,0,1,6,303,1,0,23,0,0,0,0,0,0,Tonald Hickson,0,0
1923_01,1,0,2,65,0,2,63,0,0,4286,18,4,872,Wasaleh Dister,1,5180
1923_02,1,1,2,65,0,0,24,0,0,0,0,0,0,Ranan Dister,1,0
1925_01,0,1,6,304,1,2,50,0,0,0,0,0,0,Olgary Matts,0,0
1927_01,2,0,3,66,1,2,55,0,2424,0,1,0,284,Trohs Hapie,0,2709
1928_01,0,0,4,144,1,1,21,0,0,0,107,166,388,Leence Anthon,1,661
1931_01,1,1,2,73,1,0,56,0,0,0,0,0,0,Kumark Dressink,1,0
1935_01,0,1,6,307,1,0,18,0,0,0,0,0,0,Sharie Gallenry,0,0
1937_01,0,0,5,368,1,2,47,0,7,877,17,0,0,Therly Knoxtones,0,901
1938_01,0,0,5,369,1,2,36,0,0,0,1508,110,117,Gretty Charpelaney,1,1735
1939_01,2,0,5,385,0,2,57,1,975,0,295,39,0,Wacks Burta,0,1309
1939_02,2,0,3,62,0,2,13,0,3037,10,43,0,0,Sex Burta,0,3090
1940_01,2,0,5,386,0,2,27,0,120,0,1476,3,0,Wins Bate,0,1599
1941_01,0,0,5,370,1,2,20,0,717,0,0,0,0,Man Hendrewsons,0,717
1945_01,0,0,4,120,0,2,15,0,0,0,787,0,0,Ambert Guezaley,0,787
1946_01,0,0,6,313,0,2,34,0,0,0,53,731,0,Rayley Castannison,0,784
1947_01,0,0,5,372,1,2,21,0,942,0,0,0,7,Lorian Vandan,0,949
1950_01,0,0,5,374,1,2,51,0,0,0,0,101,1357,Tonyn Welles,0,1458
1952_01,0,0,4,121,0,2,23,0,382,0,398,8,0,,0,788
1953_01,0,0,5,387,0,2,58,0,0,0,0,0,717,Verney Bradlerson,0,717
1956_01,2,0,3,68,1,2,37,0,2765,0,1134,0,0,,0,3899
1957_01,0,1,6,309,1,2,25,0,0,0,0,0,0,Patoya Maynardner,0,0
1959_01,1,1,2,66,0,2,15,0,0,0,0,0,0,Weion Exibuctich,1,0
1959_02,1,0,2,66,0,2,40,0,0,382,0,1,3822,,0,4205
1959_03,1,0,2,66,0,0,29,0,0,433,4899,393,260,Menchah Exibuctich,1,5985
1960_01,0,1,4,122,0,2,36,0,0,0,0,0,0,Deanny Lynnerett,1,0
1960_02,0,0,4,122,0,1,21,0,0,0,677,4,0,Joana Lynnerett,1,681
1961_01,0,0,6,315,0,2,35,0,302,6,0,6,613,Kayne Giller,1,927
1962_01,0,0,5,390,0,2,24,0,3,361,94,824,160,Verek Buckeenez,0,1442
1962_02,0,0,6,316,0,0,2,0,0,0,0,0,0,Jasony Buckeenez,0,0
1963_01,0,0,5,391,0,2,43,0,0,0,0,1200,17,Aarone Fowlaney,0,1217
1968_01,0,1,6,319,0,1,38,0,0,0,0,0,0,Delody Traverdy,1,0
1971_01,0,0,5,375,1,1,54,0,3,0,56,633,0,Megany Irwinson,0,692
1973_01,1,1,0,24,1,0,39,0,0,0,0,0,0,Gomeron Clindy,1,0
1974_01,2,0,3,63,0,2,41,0,3702,0,1,0,18,Sugark Cusa,0,3721
1975_01,0,0,6,310,1,2,22,0,0,0,0,10,761,Jeandy Hobbinson,0,771
1976_03,1,1,1,82,1,0,26,1,0,0,0,0,0,Cellah Lansuffle,1,0
1976_04,1,0,1,82,1,2,39,0,1,2972,0,3175,1,Zinoth Lansuffle,0,6149
1976_05,1,1,1,82,1,0,15,0,0,0,0,0,0,Plas Lansuffle,1,0
1976_06,1,1,1,82,1,2,64,0,0,0,0,0,0,Wasaleh Lansuffle,1,0
1976_07,1,1,1,82,1,2,25,0,0,0,0,0,0,Alaslon Craleve,1,0
1977_01,2,1,5,393,0,2,35,0,0,0,0,0,0,Froder Paska,1,0
1979_01,0,0,5,376,1,2,26,0,401,0,693,62,0,Delley Moodson,0,1156
1980_01,0,1,6,312,1,2,3,0,0,0,0,0,0,Scotte Browlerson,1,0
1980_02,0,0,6,312,1,2,29,0,1434,5,0,0,0,Man Freevenson,0,1439
1980_03,0,1,6,312,1,2,44,0,0,0,0,0,0,Penne Browlerson,1,0
1981_01,0,0,4,124,0,2,27,0,196,602,0,0,198,Julion Cobson,0,996
1983_01,0,0,6,320,0,1,17,0,414,0,139,28,173,Felia Cooperkins,0,754
1985_01,2,1,5,394,0,0,19,0,0,0,0,0,0,Apuffs Facle,1,0
1988_01,0,1,6,321,0,2,44,0,0,0,0,0,0,Eleaha Wallerson,0,0
1991_02,0,0,4,146,1,2,22,0,213,85,352,12,1,Aude Palmes,1,663
1993_01,0,0,5,380,1,2,31,0,1062,0,802,71,0,Lorey Fishopper,0,1935
1994_01,0,0,4,125,0,2,17,0,0,0,249,537,5,Cary Pagedy,1,791
1995_01,0,0,6,314,1,1,30,0,231,0,0,274,26,Gerry Sterreray,0,531
1996_01,0,0,5,381,1,2,15,0,12,25,197,631,0,Sallie Fryan,0,865
1999_01,0,0,5,383,1,2,55,0,373,1,1,496,0,Shelle Kimons,0,871
2000_01,1,0,2,76,1,0,28,0,5,2676,13,0,157,Weia Plattering,1,2851
2001_01,0,0,5,396,0,2,33,0,673,194,548,59,40,All Pittler,0,1514
2006_02,0,0,6,317,1,2,4,0,0,0,0,0,0,Crisey Moorez,0,0
2006_03,0,1,6,317,1,2,2,0,0,0,0,0,0,Joana Moorez,0,0
2007_01,1,0,0,25,1,0,30,0,0,5734,0,5,1,Aviton Gocent,1,5740
2009_01,1,0,1,59,0,2,31,0,0,0,0,0,0,Aldibah Contery,0,0
2009_02,1,1,1,59,0,2,17,0,0,0,0,0,0,Cheliak Contery,1,0
2009_03,1,1,1,59,0,0,40,0,0,0,0,0,0,Gluebah Contery,1,0
2012_01,1,0,1,60,0,0,30,1,1250,865,0,3725,5416,Mirakis Amincrerus,0,11256
2013_01,0,0,5,398,0,2,17,0,0,0,0,0,804,Emmax Water,0,804
2015_01,0,0,5,387,1,2,19,0,1139,18,0,0,671,Fayene Hickett,1,1828
2019_01,1,0,1,83,1,0,22,0,0,5183,0,1080,2,Dirfak Oppressive,1,6265
2022_01,0,0,5,390,1,1,36,0,0,809,0,86,0,Gracia Houseson,0,895
2024_02,0,0,4,150,1,0,17,0,44,1535,10,51,0,Ianne Kinson,1,1640
2026_02,0,1,6,323,1,1,15,0,0,0,0,0,0,Franda Warrishales,1,0
2026_03,0,0,6,323,1,2,20,0,0,4,429,0,287,Heald Alldson,0,720
2027_01,0,0,5,399,0,0,19,0,30,1,1051,0,6,Iree Oconley,1,1088
2028_01,0,0,5,391,1,1,24,0,662,0,0,0,9,Louisa Pooles,0,671
2029_01,0,0,5,400,0,0,43,0,0,6,730,1,0,Lyne Camerrison,0,737
2032_01,2,1,5,402,0,2,26,0,0,0,0,0,0,Powl Shcad,1,0
2034_01,0,0,5,393,1,2,42,0,399,75,38,771,0,Anton Pearsalason,0,1283
2038_01,0,0,5,404,0,2,21,0,6,133,503,0,2,Racyle Ingston,0,644
2040_01,1,1,1,85,1,2,50,0,0,0,0,0,0,Lesaten Stiven,1,0
2040_02,1,1,1,85,1,2,25,0,0,0,0,0,0,Alramak Stiven,1,0
2042_01,0,0,5,394,1,2,50,0,0,0,0,785,19,Rosiey Floways,0,804
2046_01,0,1,6,328,0,0,30,0,0,0,0,0,0,Luison Beston,0,0
2051_01,0,0,4,126,0,2,20,0,2,0,694,0,22,,1,718
2052_01,2,0,4,151,1,2,31,0,162,1211,4,0,1,Jele Balle,1,1378
2053_01,1,0,2,68,0,0,26,0,281,741,13,0,4724,Tabbah Wasede,0,5759
2055_03,0,1,6,330,0,2,25,0,0,0,0,0,0,,1,0
2055_04,0,0,6,330,0,2,6,0,0,0,0,0,0,Lesley Woodwinez,1,0
2055_05,0,1,6,330,0,2,3,0,0,0,0,0,0,Harlen Woodwinez,1,0
2055_06,0,1,6,330,0,2,11,0,0,0,0,0,0,Janee Canton,0,0
2056_01,0,1,6,331,0,2,52,0,0,0,0,0,0,Marynk Hanghanson,0,0
2056_02,0,0,5,407,0,2,14,0,16,0,0,712,149,Claura Hanghanson,0,877
2056_03,0,0,5,407,0,2,68,0,0,286,0,1739,13,Elany Hanghanson,0,2038
2056_04,0,1,6,331,0,1,18,0,0,0,0,0,0,Philia Hanghanson,1,0
2059_01,0,0,6,333,0,2,55,0,2,0,0,0,907,Ellena Moodmandez,1,909
2061_01,1,0,3,65,0,2,34,0,0,5063,0,56,327,Dscha Sedece,1,5446
2063_01,0,1,6,328,1,1,38,0,0,0,0,0,0,Mistie Leonaldez,0,0
2065_01,0,0,5,410,0,2,13,0,12,0,0,0,1963,Lavey Jeffey,0,1975
2066_01,0,1,6,329,1,2,19,0,0,0,0,0,0,Bryany Chapmaney,1,0
2067_01,1,1,2,70,0,2,30,0,0,0,0,0,0,Alatrin Sprender,1,0
2067_02,1,0,2,70,0,2,27,1,0,0,72,668,2713,Asellan Sprender,0,3453
2071_01,1,0,2,78,1,0,45,0,0,3559,0,3615,163,Zaninon Subateful,0,7337
2071_02,1,0,2,78,1,0,28,0,167,2406,71,283,650,Alduson Subateful,1,3577
2073_01,0,0,5,401,1,2,23,0,177,0,7,0,448,Landa Rivanseney,0,632
2074_01,1,0,3,69,1,2,24,0,1289,3343,0,4996,729,Sadir Alaring,0,10357
2074_02,1,0,3,69,1,2,23,0,9,4081,0,0,16,Mergas Alaring,1,4106
2075_01,0,0,5,402,1,0,29,0,270,0,0,25,343,Janne Yatters,0,638
2080_01,0,0,6,334,0,2,46,0,430,0,340,52,61,Henryn Joycerton,0,883
2081_01,0,0,5,411,0,1,17,0,8,911,0,0,0,Brie Moodsey,1,919
2082_01,0,0,6,335,0,2,20,0,0,0,4,35,769,Carlie Kirks,0,808
2083_01,0,0,5,407,1,2,24,0,121,20,0,68,506,Wen Gibbsonton,0,715
2084_01,1,0,0,16,0,2,40,0,19,10,1,4759,6007,Aston Boltund,0,10796
2085_01,1,0,2,72,0,2,38,0,0,590,2640,6202,99,Algedia Unaasor,0,9531
2086_01,1,0,0,26,1,2,65,0,51,4451,0,20,397,Marf Wasterivel,1,4919
2086_02,1,0,0,26,1,2,19,0,0,1342,0,152,556,Aldera Wasterivel,1,2050
2087_01,0,0,5,408,1,2,54,0,0,0,872,0,1,Olliey Brownings,1,873
2088_01,0,0,5,409,1,0,38,0,0,717,0,0,0,Eriey Weaves,0,717
2088_02,0,0,6,331,1,2,40,0,51,0,1,368,509,Len Weaves,1,929
2090_01,0,0,5,413,0,2,22,0,8,0,801,0,12,Dia Watkinsley,1,821
2092_01,2,0,3,70,1,2,18,0,29,0,2315,0,1,Muffs Blan,1,2345
2092_02,2,0,4,153,1,2,43,0,546,0,41,710,0,Wins Stpie,0,1297
2092_04,2,0,5,410,1,2,26,0,1751,0,0,0,0,,0,1751
2092_05,2,0,3,70,1,2,22,0,2300,0,22,256,0,Jur Stpie,0,2578
2094_01,2,1,5,415,0,2,21,0,0,0,0,0,0,Lles Buncy,1,0
2095_01,0,0,5,411,1,1,25,0,0,11,0,13,1344,Mabley Gallencis,0,1368
2096_01,2,0,5,412,1,2,29,0,216,10,611,594,0,Milly Kité,0,1431
2097_01,1,1,1,86,1,0,29,0,0,0,0,0,0,Tetra Roftfuling,1,0
2100_01,0,0,5,413,1,1,45,0,0,0,734,3,5,Garyan Briggins,1,742
2102_01,1,0,2,79,1,2,30,0,63,9314,249,2624,4538,Giedia Seadler,0,16788
2104_01,0,0,5,414,1,2,29,0,776,0,4,0,23,Sonard Bootez,0,803
2105_01,0,1,6,335,1,0,16,0,0,0,0,0,0,Benda Loway,0,0
2106_01,0,0,6,336,1,0,20,0,1,0,0,4926,1,Bertle Calhounez,0,4928
2107_01,0,0,6,338,0,2,33,0,235,2,1,650,0,Sylvin Haynardy,0,888
2110_01,0,1,6,339,0,2,18,0,0,0,0,0,0,Ernice Joynewtonks,0,0
2111_01,2,0,5,417,0,2,24,0,600,593,1404,0,1,Beals Blan,0,2598
2112_01,2,0,5,418,0,2,29,0,860,305,18,1415,0,Latsts Perty,0,2598
2114_01,1,1,1,87,1,0,40,0,0,0,0,0,0,Gollux Folhal,1,0
2115_01,1,1,3,72,1,2,27,0,0,0,0,0,0,Schird Oinded,1,0
2116_01,0,1,6,339,1,2,35,0,0,0,0,0,0,Dellie Waderoachez,0,0
2118_01,0,1,6,340,0,1,26,0,0,0,0,0,0,Kene Macdonadows,0,0
2120_01,2,0,3,73,1,2,49,0,0,0,1058,0,0,Prah Bla,1,1058
2121_01,0,1,6,341,0,2,23,0,0,0,0,0,0,Timyra Peterstarks,0,0
2123_01,0,1,6,342,0,1,23,0,0,0,0,0,0,Dianya Johnsondez,0,0
2123_02,0,1,6,342,0,1,14,0,0,0,0,0,0,France Johnsondez,1,0
2124_01,0,0,6,341,1,0,21,0,770,0,0,40,0,Ine Litthews,0,810
2125_01,0,0,6,343,0,2,18,0,0,1,0,80,826,Stenny Pagedy,0,907
2127_01,0,0,5,419,0,2,19,0,721,62,7,0,0,Dorice Bailes,1,790
2128_01,0,0,6,344,0,2,22,0,624,0,0,0,185,Artis Sancockett,0,809
2129_01,0,0,5,420,0,2,17,0,736,0,2,20,0,Rice Camerrison,0,758
2130_01,0,0,5,421,0,1,13,0,0,2,480,10,176,Marine Oneiles,0,668
2133_02,2,1,5,416,1,2,16,0,0,0,0,0,0,Elfs Chrie,1,0
2134_01,2,0,5,422,0,2,20,0,1146,0,0,0,3,Mes Pimne,0,1149
2135_01,0,0,4,129,0,2,20,0,75,0,0,1545,0,Tin Monroellynn,0,1620
2136_01,0,0,6,343,1,2,61,0,2,0,17,868,28,Sallie Waltonnedy,0,915
2137_01,2,1,5,423,0,2,27,0,0,0,0,0,0,Lopedo Ruité,1,0
2137_02,2,0,5,423,0,0,3,0,0,0,0,0,0,Stoate Queke,1,0
2137_03,2,0,5,423,0,0,4,0,0,0,0,0,0,Slig Queke,1,0
2139_01,2,1,5,417,1,2,19,0,0,0,0,0,0,Gibil Razo,1,0
2140_01,0,0,5,424,0,2,18,0,0,0,698,0,0,Andra Drakeekss,1,698
2141_01,0,0,4,130,0,0,66,0,0,0,1610,0,0,Annaha Rivanseney,1,1610
2143_01,0,0,5,419,1,2,21,0,0,1433,0,1234,0,Justie Miltongson,0,2667
2143_02,0,1,6,345,1,2,7,0,0,0,0,0,0,Thel Miltongson,0,0
2145_01,0,0,5,425,0,2,15,0,0,951,128,0,0,Karene Pecketton,0,1079
2148_01,0,0,5,420,1,2,13,0,579,226,61,1,7,Ellana Grahangory,0,874
2149_01,1,1,1,89,1,2,18,0,0,0,0,0,0,Altares Persed,1,0
2150_01,0,1,6,346,0,1,38,0,0,0,0,0,0,Walley Prickmantes,0,0
2152_01,0,0,5,426,0,2,45,0,2138,0,0,659,0,Eulah Bakericks,0,2797
2154_01,0,0,6,348,0,2,19,0,78,0,0,550,0,Regana Barles,0,628
2156_01,0,0,5,421,1,2,49,0,651,25,0,849,2,Troya Cofferson,0,1527
2158_01,0,0,5,423,1,2,21,0,0,820,0,45,0,Joyn Moraleney,1,865
2159_01,0,0,5,424,1,2,18,0,0,402,2027,0,0,Hencey Casez,1,2429
2161_01,2,1,5,429,0,2,43,0,0,0,0,0,0,Poselk Sidie,1,0
2162_01,2,1,5,425,1,1,27,0,0,0,0,0,0,Ral Graie,1,0
2162_02,2,0,5,425,1,2,0,0,0,0,0,0,0,Hoces Graie,1,0
2163_01,0,0,6,349,0,2,27,0,0,0,6,745,22,Adanne Mosepherry,0,773
2168_01,2,1,5,427,1,2,35,0,0,0,0,0,0,Fow Lacke,1,0
2168_02,2,0,5,427,1,2,20,0,212,0,991,0,13,Gorice Lacke,0,1216
2171_01,0,0,5,433,0,2,24,0,388,0,7,409,0,Sergia Camerrison,0,804
2171_02,0,0,6,351,0,2,41,0,2,0,551,5577,68,Karene Camerrison,0,6198
2172_01,0,0,6,347,1,1,23,0,0,774,0,0,0,Belly Barbes,1,774
2173_01,0,1,6,352,0,1,27,0,0,0,0,0,0,Vina Landolphrey,1,0
2175_01,0,1,6,348,1,0,58,0,0,0,0,0,0,Gabria Callowery,1,0
2179_01,1,0,2,80,1,2,30,0,437,3585,0,4488,281,Eltaird Dianket,0,8791
2180_01,0,0,5,428,1,0,24,0,1,0,0,318,247,Coreen Masquez,0,566
2182_01,1,0,1,64,0,2,31,0,46,1935,0,995,1254,Unukath Tiouserful,0,4230
2183_01,2,0,5,429,1,1,46,0,607,0,41,334,251,Cheeet Ruity,0,1233
2183_02,2,0,5,429,1,2,20,0,938,59,31,12,0,Prish Ruity,0,1040
2186_01,0,1,6,350,1,2,20,0,0,0,0,0,0,Ivanne Johnsby,0,0
2187_01,0,0,5,437,0,2,30,0,0,236,0,1149,0,Hary Wiggson,0,1385
2188_01,0,0,5,438,0,0,24,0,0,421,0,207,63,Ollip Hopez,0,691
2191_01,2,1,5,431,1,2,48,0,0,0,0,0,0,Barkix Sidie,1,0
2193_01,0,0,5,439,0,1,25,0,0,0,619,0,70,Karlen Singtons,0,689
2194_01,0,1,6,352,1,2,43,0,0,0,0,0,0,Danie Blacks,0,0
2195_01,0,0,5,440,0,2,27,0,0,280,119,646,5,Naomie Coleyanglas,1,1050
2196_02,1,0,1,65,0,0,26,0,26,4587,0,102,0,Zinonon Veriedeezy,1,4715
2196_03,1,1,1,65,0,2,37,0,0,0,0,0,0,Genubi Veriedeezy,1,0
2196_04,1,0,1,65,0,0,42,0,0,1180,0,2677,283,Alrairk Veriedeezy,0,4140
2198_01,0,0,4,156,1,0,61,0,0,654,902,0,68,Joela Franey,1,1624
2200_01,2,0,5,442,0,2,29,0,1443,1108,47,0,0,Grawk Prité,0,2598
2202_01,2,0,5,443,0,2,51,0,1671,0,17,0,0,Stmeal Horte,0,1688
2203_01,2,0,3,76,1,2,43,0,2019,0,560,0,0,Guanch Boyst,0,2579
2204_01,1,1,1,90,1,0,25,0,0,0,0,0,0,Taraid Aillyber,1,0
2205_01,0,0,4,157,1,2,31,0,0,0,187,602,0,Brance Vandan,0,789
2206_01,0,0,5,432,1,1,13,0,0,14,857,0,72,Elindy Callowery,0,943
2207_01,0,0,6,354,1,2,20,0,546,0,228,0,0,Andine Hales,0,774
2209_01,0,0,5,433,1,2,29,0,1356,20,0,13,0,,0,1389
2210_01,0,1,6,355,1,2,16,0,0,0,0,0,0,Helly Hestes,0,0
2211_01,0,0,5,434,1,2,15,0,0,2347,0,380,0,Amela Hurles,1,2727
2212_01,0,0,5,445,0,2,50,0,0,5,0,2170,0,Ebonyd Swanardy,0,2175
2215_01,1,0,0,27,1,0,41,1,0,29813,0,1257,6,Pulchib Quidedbolt,1,31076
2215_02,1,0,0,27,1,2,43,0,2,2229,33,6,198,,1,2468
2215_03,1,1,0,27,1,2,32,0,0,0,0,0,0,Grafi Quidedbolt,1,0
2220_01,0,0,6,357,1,2,47,0,0,0,880,0,2,Ralda Acobsond,1,882
2221_01,0,1,6,355,0,1,29,0,0,0,0,0,0,Andrey Fisherry,1,0
2224_01,0,0,5,435,1,2,14,0,0,600,0,204,0,Dessie Polloantes,1,804
2225_01,0,1,6,356,0,1,25,0,0,0,0,0,0,Willey Puckley,0,0
2229_01,0,0,5,437,1,2,22,0,48,329,182,26,154,Ianya Norry,0,739
2231_01,2,0,4,159,1,2,32,0,2,416,26,510,0,Hon Late,0,954
2232_01,0,0,5,438,1,0,31,0,0,14,671,1,3,Eriky Dyers,0,689
2232_02,0,0,5,438,1,2,24,0,0,1220,0,140,0,Adrie Dyers,0,1360
2233_01,0,0,6,359,0,2,39,0,9,18,0,2,878,Nelle Alfordonard,0,907
2234_01,2,1,5,448,0,0,20,0,0,0,0,0,0,Newtch Gen,1,0
2234_02,2,1,5,448,0,0,20,0,0,0,0,0,0,Resers Gread,1,0
2234_03,2,0,4,134,0,2,19,0,0,0,0,0,0,Apench Flité,0,0
2234_06,2,1,5,448,0,0,17,0,0,0,0,0,0,Shood Gen,1,0
2235_01,0,0,5,449,0,2,27,0,203,539,0,0,0,Elica Tranciams,0,742
2237_01,1,0,2,83,1,0,28,0,0,162,741,3733,99,Skatik Fushausive,1,4735
2237_02,1,1,2,83,1,2,41,0,0,0,0,0,0,Ruchban Fushausive,1,0
2238_01,1,1,0,28,1,0,25,0,0,0,0,0,0,Wasalm Droning,1,0
2239_01,0,0,5,439,1,1,26,0,93,0,469,0,0,Kencey Franchaney,1,562
2241_01,0,0,5,451,0,2,27,0,485,1109,921,0,1,Jacky Jacostaffey,0,2516
2243_01,0,0,6,362,0,2,22,0,38,483,80,47,121,Thondy Booness,1,769
2251_01,1,0,0,29,1,0,62,0,320,1179,756,4996,85,Yilduno Hoodjuded,0,7336
2251_02,1,0,0,29,1,2,58,0,2,1,14,2,1153,Zaurion Hoodjuded,0,1172
2253_01,0,0,6,359,1,2,54,0,701,32,171,8,0,Cherry Cruzaley,0,912
2254_01,0,0,5,455,0,2,26,0,0,10,0,702,1,Beula Mcfaddenson,0,713
2255_01,1,1,2,75,0,0,44,0,0,0,0,0,0,Tabdhib Spadicage,1,0
2255_02,1,1,2,75,0,2,34,0,0,0,0,0,0,Polah Spadicage,1,0
2256_01,0,1,6,360,1,2,47,0,0,0,0,0,0,Aarone Batestonley,1,0
2257_02,1,1,1,66,0,0,22,0,0,0,0,0,0,Nasliak Diateous,1,0
2261_01,0,0,5,441,1,2,29,0,0,0,885,0,0,Millia Bairdford,1,885
2262_01,0,0,6,365,0,0,43,0,485,4,136,48,0,Clarry Kimpson,0,673
2263_01,0,0,5,456,0,2,42,0,0,0,32,772,0,Andie Burnewman,0,804
2264_01,0,0,5,442,1,2,39,0,0,0,13,0,868,Lanedy Youngrayes,1,881
2266_01,2,0,5,457,0,2,30,0,616,0,185,210,475,Dow Conca,0,1486
2267_01,2,0,4,161,1,2,43,0,2318,0,647,81,0,Gratsp Meake,1,3046
2268_01,0,1,6,366,0,2,19,0,0,0,0,0,0,Camiet Mcbriggins,0,0
2269_01,2,1,5,458,0,2,26,0,0,0,0,0,0,Ork Blees,1,0
2270_01,2,0,5,459,0,2,46,0,171,0,1257,5,0,Spuffs Fla,1,1433
2272_01,0,0,6,367,0,2,3,0,0,0,0,0,0,,1,0
2272_03,0,0,6,367,0,2,1,0,0,0,0,0,0,Ricard Kirks,1,0
2273_01,0,0,4,162,1,2,22,0,0,0,0,10,778,Timmy Hanner,0,788
2274_01,1,1,2,79,0,0,27,0,0,0,0,0,0,Alrairk Proorbeng,1,0
2274_02,1,1,2,79,0,0,28,0,0,0,0,0,0,Mino Shoeweely,1,0
2275_01,2,0,5,460,0,1,36,0,241,0,670,0,0,Mos Tirt,0,911
2277_01,0,0,6,362,1,2,19,0,26,313,470,0,0,Diandy Wallerson,0,809
2280_01,1,0,1,92,1,2,18,0,20,1064,0,0,11643,Lesat Femoused,0,12727
2281_01,0,0,4,136,0,2,6,0,0,0,0,0,0,Rica Hoppers,1,0
2284_01,2,0,5,463,0,2,18,0,262,302,1127,4225,0,Poloos Butte,0,5916
2288_01,0,0,4,163,1,2,22,0,12,746,802,58,0,Dia Figuez,0,1618
2289_01,2,0,5,465,0,2,37,0,20,0,2559,20,0,Hary Jaff,1,2599
2291_02,0,0,6,365,1,2,36,0,3,0,435,8,277,Nancey Pittler,0,723
2291_03,0,0,5,445,1,0,46,0,426,37,0,0,568,,0,1031
2295_02,0,0,5,466,0,2,37,0,0,8,70,360,258,Jillie Emenez,0,696
2299_01,2,0,5,448,1,2,35,0,174,0,381,0,62,Wealke Ramad,0,617
2301_01,0,0,5,449,1,2,23,0,1010,0,33,10,0,Colly Hodgesss,1,1053
